Hora;Anemometro;Pluviometro;Veleta;temperatura;Humedad;Particulas;gas;presion;UV;dB
14:36;0.0;0;NO;23.6;55.4;0.5;628.0;988.6;0;27.7
14:38;0.0;0;NO;23.6;55.5;0.5;632.7;988.5;0;28.5
14:40;0.0;0;NO;23.6;55.5;0.5;628.0;988.6;0;27.1
14:42;0.0;0;NO;23.6;55.6;0.5;639.9;988.6;0;27.8
14:44;0.0;0;NO;23.6;55.6;0.5;637.5;988.6;0;27.6
14:46;0.0;0;NO;23.6;55.7;0.5;635.1;988.7;0;27.6
14:48;0.0;0;NO;23.6;55.7;0.5;637.5;988.7;0;28.5
14:50;0.0;0;NO;23.5;55.7;0.5;639.9;988.7;0;27.9
14:52;0.0;0;NO;23.5;55.7;0.5;642.3;988.7;0;28.0
14:54;0.0;0;NO;23.6;55.7;0.5;637.5;988.7;0;27.4
14:56;0.0;0;NO;23.5;55.7;0.5;639.9;988.7;0;27.8
14:58;0.0;0;NO;23.5;55.8;0.5;644.7;988.8;0;27.1
15:0;0.0;0;NO;23.5;55.9;0.5;651.9;988.7;0;27.8
15:2;0.0;0;NO;23.5;56.0;0.5;654.3;988.7;0;28.2
15:4;0.0;0;NO;23.5;56.1;0.5;656.8;988.6;0;27.9
15:6;0.0;0;NO;23.5;56.2;0.5;654.3;988.4;0;27.7
15:8;0.0;0;NO;23.5;56.1;0.5;659.2;988.4;0;28.6
15:10;0.0;0;NO;23.5;56.0;0.5;656.8;988.5;0;27.8
15:12;0.0;0;NO;23.5;56.0;0.5;647.1;988.4;0;27.7
15:14;0.0;0;NO;23.6;56.0;0.5;649.5;988.4;0;27.2
15:16;0.0;0;NO;23.6;56.0;0.5;644.7;988.3;0;28.0
15:18;0.0;0;NO;23.5;56.0;0.5;651.9;988.3;0;27.5
15:20;0.0;0;NO;23.5;56.0;0.5;644.7;988.2;0;27.8
15:22;0.0;0;NO;23.5;56.1;0.5;642.3;988.2;0;27.7
15:24;0.0;0;NO;23.5;56.1;0.5;651.9;988.1;0;28.1
15:26;0.0;0;NO;23.5;56.2;0.5;654.3;988.1;0;27.8
15:28;0.0;0;NO;23.5;56.2;0.5;656.8;988.1;0;27.7
15:30;0.0;0;NO;23.5;56.2;0.5;656.8;988.2;0;29.5
15:32;0.0;0;NO;23.5;56.2;0.5;656.8;988.3;0;28.2
15:34;0.0;0;NO;23.5;56.2;0.5;659.2;988.3;0;27.0
15:36;0.0;0;NO;23.5;56.3;0.5;651.9;988.4;0;28.1
15:38;0.0;0;NO;23.5;56.3;0.5;659.2;988.3;0;27.7
15:40;0.0;0;NO;23.4;56.2;0.5;656.8;988.2;0;27.5
15:42;0.0;0;NO;23.4;56.3;0.5;654.3;988.1;0;27.0
15:44;0.0;0;NO;23.4;56.3;0.5;656.8;988.2;0;27.4
15:46;0.0;0;NO;23.4;56.2;0.5;651.9;988.2;0;28.4
15:48;0.0;0;NO;23.4;56.3;0.5;656.8;988.2;0;36.4
15:50;0.0;0;NO;23.4;56.3;0.5;647.1;988.2;0;27.5
15:52;0.0;0;NO;23.4;56.4;0.5;654.3;988.2;0;27.5
15:54;0.0;0;NO;23.4;56.4;0.5;647.1;988.2;0;27.9
15:56;0.0;0;NO;23.4;56.4;0.5;654.3;988.1;0;28.0
15:58;0.0;0;NO;23.4;56.4;0.5;654.3;988.1;0;27.6
16:0;0.0;0;NO;23.4;56.5;0.5;651.9;988.1;0;27.8
16:2;0.0;0;NO;23.4;56.4;0.5;649.5;988.2;0;29.0
16:4;0.0;0;NO;23.4;56.5;0.5;647.1;988.3;0;27.4
16:6;0.0;0;NO;23.4;56.5;0.5;656.8;988.4;0;28.3
16:8;0.0;0;NO;23.3;56.7;0.5;654.3;988.4;0;27.0
16:10;0.0;0;NO;23.4;56.6;0.5;651.9;988.4;0;28.7
16:12;0.0;0;NO;23.4;56.6;0.5;651.9;988.5;0;27.7
16:14;0.0;0;NO;23.4;56.7;0.5;654.3;988.5;0;27.1
16:16;0.0;0;NO;23.3;56.7;0.5;647.1;988.5;0;27.0
16:18;0.0;0;NO;23.3;56.7;0.5;651.9;988.5;0;27.3
16:20;0.0;0;NO;23.3;56.7;0.5;654.3;988.5;0;27.2
16:22;0.0;0;NO;23.3;56.7;0.5;647.1;988.5;0;27.3
16:24;0.0;0;NO;23.3;56.7;0.5;656.8;988.6;0;28.2
16:26;0.0;0;NO;23.3;56.8;0.5;644.7;988.7;0;27.8
16:28;0.0;0;NO;23.3;56.8;0.5;644.7;988.8;0;28.2
16:30;0.0;0;NO;23.3;56.8;0.5;642.3;988.8;0;27.2
16:32;0.0;0;NO;23.3;56.8;0.5;651.9;989.0;0;27.5
16:34;0.0;0;NO;23.3;57.1;0.5;661.7;989.0;0;28.2
16:36;0.0;0;NO;23.3;57.1;0.5;666.6;989.0;0;28.2
16:38;0.0;0;NO;23.3;57.1;0.5;676.5;988.9;0;27.9
16:40;0.0;0;NO;23.3;57.0;0.5;676.5;988.9;0;27.3
16:42;0.0;0;NO;23.3;57.1;0.5;671.6;989.1;0;28.1
16:44;0.0;0;NO;23.3;57.0;0.5;669.1;989.2;0;29.2
16:46;0.0;0;NO;23.2;57.1;0.5;674.0;989.2;0;27.1
16:48;0.0;0;NO;23.3;57.1;0.5;674.0;989.1;0;27.5
16:50;0.0;0;NO;23.2;57.1;0.5;676.5;988.9;0;27.8
16:52;0.0;0;NO;23.2;56.9;0.5;676.5;989.0;0;27.4
16:54;0.0;0;NO;23.2;57.0;0.5;671.6;989.0;0;27.6
16:56;0.0;0;NO;23.2;57.0;0.5;676.5;988.9;0;27.3
16:58;0.0;0;NO;23.2;57.0;0.5;684.1;989.0;0;27.3
17:0;0.0;0;NO;23.2;56.9;0.5;676.5;989.1;0;28.3
17:2;0.0;0;NO;23.2;57.0;0.5;671.6;989.0;0;27.6
17:4;0.0;0;NO;23.2;57.0;0.5;679.0;989.0;0;27.7
17:6;0.0;0;NO;23.2;57.0;0.5;679.0;989.1;0;29.5
17:8;0.0;0;NO;23.2;57.0;0.5;679.0;989.1;0;28.6
17:10;0.0;0;NO;23.2;57.0;0.5;669.1;989.0;0;27.6
17:12;0.0;0;NO;23.2;57.0;0.5;661.7;988.8;0;27.5
17:14;0.0;0;NO;23.2;56.9;0.5;669.1;988.9;0;29.3
17:16;0.0;0;NO;23.1;56.9;0.5;664.1;988.9;0;27.8
17:18;0.0;0;NO;23.1;57.0;0.5;666.6;988.9;0;27.6
17:20;0.0;0;NO;23.1;57.0;0.5;679.0;988.9;0;27.7
17:22;0.0;0;NO;23.1;57.0;0.5;674.0;988.9;0;26.9
17:24;0.0;0;NO;23.1;57.1;0.5;669.1;989.0;0;27.9
17:26;0.0;0;NO;23.1;57.1;0.5;671.6;988.9;0;27.3
17:28;0.0;0;NO;23.1;57.1;0.5;679.0;989.0;0;28.0
17:30;0.0;0;NO;23.1;57.1;0.5;676.5;989.0;0;27.3
17:32;0.0;0;NO;23.1;57.1;0.5;674.0;988.8;0;28.1
17:34;0.0;0;NO;23.1;57.0;0.5;679.0;988.7;0;27.2
17:36;0.0;0;NO;23.1;57.1;0.5;684.1;988.7;0;28.1
17:38;0.0;0;NO;23.0;57.0;0.5;681.6;988.7;0;28.7
17:40;0.0;0;NO;23.0;57.1;0.5;676.5;988.6;0;27.8
17:42;0.0;0;NO;23.0;57.1;0.5;676.5;988.6;0;27.6
17:44;0.0;0;NO;23.0;57.1;0.5;681.6;988.7;0;27.4
17:46;0.0;0;NO;23.0;57.1;0.5;676.5;988.7;0;28.5
17:48;0.0;0;NO;23.0;57.1;0.5;671.6;988.8;0;27.8
17:50;0.0;0;NO;23.0;57.2;0.5;684.1;988.9;0;28.1
17:52;0.0;0;NO;23.0;57.2;0.5;674.0;989.0;0;28.5
17:54;0.0;0;NO;23.0;57.2;0.5;684.1;989.0;0;28.8
17:56;0.0;0;NO;23.0;57.1;0.5;679.0;989.1;0;28.4
17:58;0.0;0;NO;23.0;57.2;0.5;679.0;989.1;0;27.9
18:0;0.0;0;NO;23.0;57.1;0.5;674.0;989.1;0;27.9
18:2;0.0;0;NO;23.0;57.3;0.5;676.5;989.0;0;28.5
18:4;0.0;0;NO;23.0;57.2;0.5;671.6;989.1;0;27.3
18:6;0.0;0;NO;22.9;57.2;0.5;666.6;989.0;0;27.7
18:8;0.0;0;NO;22.9;57.2;0.5;674.0;988.9;0;27.7
18:10;0.0;0;NO;22.9;57.3;0.5;664.1;988.9;0;28.3
18:12;0.0;0;NO;22.9;57.2;0.5;666.6;989.0;0;28.2
18:14;0.0;0;NO;22.9;57.1;0.5;661.7;988.9;0;27.4
18:16;0.0;0;NO;22.9;57.1;0.5;679.0;988.9;0;28.4
18:18;0.0;0;NO;22.9;57.3;0.5;679.0;988.8;0;28.4
18:20;0.0;0;NO;22.9;57.4;0.5;666.6;988.9;0;27.8
18:22;0.0;0;NO;22.9;57.4;0.5;664.1;988.8;0;27.1
18:24;0.0;0;NO;22.9;57.3;0.5;664.1;988.9;0;29.2
18:26;0.0;0;NO;22.9;57.2;0.5;664.1;988.9;0;27.9
18:28;0.0;0;NO;22.9;57.1;0.5;674.0;988.7;0;28.1
18:30;0.0;0;NO;22.9;57.2;0.5;671.6;988.7;0;28.2
18:32;0.0;0;NO;22.8;57.1;0.5;679.0;988.8;0;27.7
18:34;0.0;0;NO;22.8;57.2;0.5;676.5;988.7;0;28.5
18:36;0.0;0;NO;22.8;57.1;0.5;674.0;988.7;0;29.1
18:38;0.0;0;NO;22.8;57.1;0.5;681.6;988.7;0;27.3
18:40;0.0;0;NO;22.8;57.1;0.5;676.5;988.7;0;28.5
18:42;0.0;0;NO;22.8;57.1;0.5;681.6;988.8;0;28.2
18:44;0.0;0;NO;22.8;57.2;0.5;686.6;988.9;0;29.3
18:46;0.0;0;NO;22.7;57.2;0.5;701.9;988.8;0;28.2
18:48;0.0;0;NO;22.7;57.3;0.5;699.4;988.8;0;27.7
18:50;0.0;0;NO;22.7;57.3;0.5;699.4;988.9;0;28.3
18:52;0.0;0;NO;22.7;57.3;0.5;701.9;988.8;0;27.5
18:54;0.0;0;NO;22.7;57.3;0.5;699.4;988.8;0;27.4
18:56;0.0;0;NO;22.7;57.3;0.5;707.1;988.9;0;27.5
18:58;0.0;0;NO;22.8;57.4;0.5;714.9;988.9;0;27.7
19:0;0.0;0;NO;22.8;57.3;0.5;704.5;988.9;0;28.1
19:2;0.0;0;NO;22.7;57.2;0.5;717.5;989.0;0;28.1
19:4;0.0;0;NO;22.7;57.2;0.5;714.9;989.1;0;27.6
19:6;0.0;0;NO;22.8;57.3;0.5;725.4;989.0;0;27.7
19:8;0.0;0;NO;22.8;57.3;0.5;720.1;989.0;0;27.6
19:10;0.0;0;NO;22.8;57.2;0.5;720.1;989.1;0;29.0
19:12;0.0;0;NO;22.8;57.2;0.5;714.9;989.2;0;28.3
19:14;0.0;0;NO;22.8;57.2;0.5;717.5;989.2;0;27.7
19:16;0.0;0;NO;22.8;57.1;0.5;707.1;989.1;0;27.7
19:18;0.0;0;NO;22.8;57.0;0.5;712.3;989.2;0;27.8
19:20;0.0;0;NO;22.8;57.1;0.5;709.7;989.3;0;27.7
19:22;0.0;0;NO;22.8;57.1;0.5;712.3;989.3;0;30.0
19:24;0.0;0;NO;22.8;57.1;0.5;714.9;989.3;0;27.6
19:26;0.0;0;NO;22.8;57.0;0.5;712.3;989.4;0;27.5
19:28;0.0;0;NO;22.8;57.1;0.5;712.3;989.4;0;28.4
19:30;0.0;0;NO;22.8;57.1;0.5;712.3;989.4;0;27.6
19:32;0.0;0;NO;22.8;57.1;0.5;714.9;989.5;0;27.8
19:34;0.0;0;NO;22.8;57.0;0.5;701.9;989.5;0;28.6
19:36;0.0;0;NO;22.8;57.0;0.5;696.8;989.6;0;28.3
19:38;0.0;0;NO;22.8;57.0;0.5;701.9;989.7;0;27.6
19:40;0.0;0;NO;22.8;57.1;0.5;696.8;989.7;0;28.1
19:42;0.0;0;NO;22.8;57.0;0.5;704.5;989.7;0;27.8
19:44;0.0;0;NO;22.8;56.9;0.5;699.4;989.8;0;27.6
19:46;0.0;0;NO;22.8;56.9;0.5;691.7;989.7;0;27.9
19:48;0.0;0;NO;22.8;56.9;0.5;691.7;989.9;0;27.7
19:50;0.0;0;NO;22.8;56.9;0.5;691.7;989.9;0;27.4
19:52;0.0;0;NO;22.8;56.9;0.5;699.4;989.9;0;28.5
19:54;0.0;0;NO;22.8;56.8;0.5;686.6;989.9;0;27.9
19:56;0.0;0;NO;22.8;56.8;0.5;686.6;989.9;0;28.3
19:58;0.0;0;NO;22.8;56.7;0.5;684.1;989.9;0;28.1
20:0;0.0;0;NO;22.9;56.6;0.5;686.6;990.1;0;28.1
20:2;0.0;0;NO;22.9;56.6;0.5;684.1;990.0;0;27.2
20:4;0.0;0;NO;22.9;56.5;0.5;684.1;990.0;0;27.7
20:6;0.0;0;NO;22.9;56.5;0.5;681.6;990.0;0;27.6
20:8;0.0;0;NO;22.8;56.5;0.5;684.1;990.0;0;29.5
20:10;0.0;0;NO;22.9;56.6;0.5;691.7;990.1;0;27.3
20:12;0.0;0;NO;22.9;56.6;0.5;684.1;990.2;0;28.0
20:14;0.0;0;NO;22.9;56.6;0.5;686.6;990.2;0;27.4
20:16;0.0;0;NO;22.9;56.6;0.5;676.5;990.2;0;27.9
20:18;0.0;0;NO;22.9;56.5;0.5;671.6;990.3;0;29.1
20:20;0.0;0;NO;22.9;56.4;0.5;674.0;990.2;0;27.0
20:22;0.0;0;NO;22.9;56.4;0.5;674.0;990.2;0;28.4
20:24;0.0;0;NO;22.9;56.4;0.5;664.1;990.3;0;28.1
20:26;0.0;0;NO;22.9;56.4;0.5;671.6;990.3;0;27.3
20:28;0.0;0;NO;22.9;56.4;0.5;679.0;990.3;0;28.1
20:30;0.0;0;NO;22.9;56.3;0.5;684.1;990.2;0;27.3
20:32;0.0;0;NO;22.9;56.5;0.5;686.6;990.2;0;28.1
20:34;0.0;0;NO;23.0;56.5;0.5;686.6;990.4;0;27.7
20:36;0.0;0;NO;23.0;56.4;0.5;681.6;990.3;0;27.4
20:38;0.0;0;NO;23.0;56.4;0.5;679.0;990.4;0;27.8
20:40;0.0;0;NO;23.0;56.3;0.5;676.5;990.4;0;29.4
20:42;0.0;0;NO;23.0;56.4;0.5;681.6;990.4;0;27.6
20:44;0.0;0;NO;23.0;56.3;0.5;674.0;990.4;0;28.2
20:46;0.0;0;NO;23.0;56.3;0.5;676.5;990.3;0;27.4
20:48;0.0;0;NO;23.0;56.2;0.5;684.1;990.3;0;27.9
20:50;0.0;0;NO;23.0;56.4;0.5;704.5;990.3;0;27.8
20:52;0.0;0;NO;23.0;56.5;0.5;701.9;990.4;0;28.9
20:54;0.0;0;NO;23.0;56.4;0.5;701.9;990.3;0;28.0
20:56;0.0;0;NO;23.0;56.5;0.5;707.1;990.4;0;29.2
20:58;0.0;0;NO;23.0;56.4;0.5;696.8;990.3;0;28.9
21:0;0.0;0;NO;23.1;56.2;0.5;689.1;990.1;0;28.5
21:2;0.0;0;NO;23.0;56.2;0.5;691.7;990.2;0;28.5
21:4;0.0;0;NO;23.1;56.3;0.5;684.1;990.2;0;30.4
21:6;0.0;0;NO;23.1;56.2;0.5;686.6;990.1;0;27.5
21:8;0.0;0;NO;23.0;56.1;0.5;679.0;990.2;0;27.9
21:10;0.0;0;NO;23.1;56.2;0.5;679.0;990.2;0;27.6
21:12;0.0;0;NO;23.0;56.1;0.5;676.5;990.3;0;30.3
21:14;0.0;0;NO;23.1;56.0;0.5;671.6;990.4;0;27.8
21:16;0.0;0;NO;23.0;55.9;0.5;666.6;990.3;0;29.0
21:18;0.0;0;NO;23.0;55.9;0.5;661.7;990.4;0;27.9
21:20;0.0;0;NO;23.0;55.8;0.5;659.2;990.4;0;28.1
21:22;0.0;0;NO;23.0;55.7;0.5;664.1;990.4;0;28.9
21:24;0.0;0;NO;23.0;55.7;0.5;651.9;990.3;0;28.9
21:26;0.0;0;NO;23.0;55.6;0.5;647.1;990.3;0;28.8
21:28;0.0;0;NO;23.0;55.6;0.5;644.7;990.3;0;27.6
21:30;0.0;0;NO;23.0;55.6;0.5;644.7;990.5;0;28.4
21:32;0.0;0;NO;23.0;55.6;0.5;639.9;990.5;0;27.7
21:34;0.0;0;NO;23.0;55.5;0.5;639.9;990.5;0;34.5
21:36;0.0;0;NO;22.9;55.6;0.5;637.5;990.5;0;30.2
21:38;0.0;0;NO;23.0;55.6;0.5;642.3;990.6;0;32.8
21:40;0.0;0;NO;23.0;55.5;0.5;635.1;990.6;0;29.1
21:42;0.0;0;NO;23.0;55.5;0.5;632.7;990.7;0;28.6
21:44;0.0;0;NO;22.9;55.5;0.5;628.0;990.7;0;29.6
21:46;0.0;0;NO;22.9;55.5;0.5;628.0;990.8;0;28.6
21:48;0.0;0;NO;22.9;55.5;0.5;628.0;990.8;0;29.7
21:50;0.0;0;NO;22.9;55.4;0.5;616.3;990.8;0;29.7
21:52;0.0;0;NO;22.9;55.4;0.5;621.0;990.8;0;28.2
21:54;0.0;0;NO;23.0;55.3;0.5;616.3;990.8;0;28.3
21:56;0.0;0;NO;22.9;55.3;0.5;609.4;990.8;0;28.1
21:58;0.0;0;NO;22.9;55.3;0.5;611.7;990.7;0;27.7
22:0;0.0;0;NO;22.9;55.3;0.5;611.7;990.7;0;27.8
22:2;0.0;0;NO;22.9;55.3;0.5;618.6;990.7;0;28.9
22:4;0.0;0;NO;22.9;55.3;0.5;616.3;990.7;0;28.0
22:6;0.0;0;NO;22.9;55.3;0.5;616.3;990.8;0;28.8
22:8;0.0;0;NO;22.9;55.2;0.5;616.3;990.8;0;28.4
22:10;0.0;0;NO;22.9;55.2;0.5;614.0;990.8;0;27.7
22:12;0.0;0;NO;22.9;55.2;0.5;611.7;990.9;0;29.6
22:14;0.0;0;NO;22.9;55.2;0.5;616.3;991.0;0;28.4
22:16;0.0;0;NO;22.9;55.2;0.5;609.4;991.1;0;27.6
22:18;0.0;0;NO;22.9;55.2;0.5;607.1;991.1;0;27.7
22:20;0.0;0;NO;22.9;55.2;0.5;602.5;991.2;0;28.5
22:22;0.0;0;NO;22.9;55.2;0.5;604.8;991.2;0;44.4
22:24;0.0;0;NO;22.9;55.1;0.5;604.8;991.3;0;30.7
22:26;0.0;0;NO;22.9;55.1;0.5;598.0;991.3;0;40.5
22:28;0.0;0;NO;22.9;55.2;0.5;518.8;991.3;0;48.9
22:30;0.0;0;NO;22.9;53.9;0.5;481.5;991.3;0;30.3
22:32;0.0;0;NO;22.8;53.6;0.5;459.0;991.3;0;32.7
22:34;0.0;0;NO;22.8;53.3;0.5;442.8;991.3;0;31.1
22:36;0.0;0;NO;22.7;53.0;0.5;418.3;991.3;0;29.8
22:38;0.0;0;NO;22.8;52.6;0.5;385.3;991.3;0;32.9
22:40;0.0;0;NO;22.8;52.1;0.5;357.4;991.3;0;30.7
22:42;0.0;0;NO;22.7;51.7;0.5;339.6;991.4;0;29.9
22:44;0.0;0;NO;22.7;51.5;0.5;318.4;991.4;0;28.2
22:46;0.0;0;NO;22.7;51.1;0.5;303.5;991.4;0;30.1
22:48;0.0;0;NO;22.7;51.1;0.5;295.6;991.5;0;28.8
22:50;0.0;0;NO;22.7;51.2;0.5;290.4;991.5;0;28.1
22:52;0.0;0;NO;22.7;51.1;0.5;277.8;991.5;0;32.1
22:54;0.0;0;NO;22.7;50.9;0.5;266.8;991.4;0;30.6
22:56;0.0;0;NO;22.7;51.1;0.5;271.6;991.4;0;36.6
22:58;0.0;0;NO;22.7;51.1;0.5;259.6;991.5;0;32.0
23:0;0.0;0;NO;22.7;51.0;0.5;255.0;991.5;0;31.0
23:2;0.0;0;NO;22.7;50.9;0.5;255.0;991.4;0;32.7
23:4;0.0;0;NO;22.7;50.9;0.5;253.8;991.4;0;29.7
23:6;0.0;0;NO;22.7;50.9;0.5;256.1;991.4;0;28.0
23:8;0.0;0;NO;22.7;51.2;0.5;245.8;991.4;0;50.9
23:10;0.0;0;NO;22.7;51.1;0.5;246.9;991.3;0;29.4
23:12;0.0;0;NO;22.7;51.3;0.5;248.1;991.4;0;28.3
23:14;0.0;0;NO;22.8;51.5;0.5;257.3;991.4;0;33.4
23:16;0.0;0;NO;22.8;51.6;0.5;262.0;991.3;0;27.5
23:18;0.0;0;NO;22.9;51.7;0.5;270.4;991.2;0;29.2
23:20;0.0;0;NO;22.9;52.0;0.5;280.3;991.2;0;30.1
23:22;0.0;0;NO;23.0;52.1;0.5;287.8;991.1;0;39.4
23:24;0.0;0;NO;23.0;52.1;0.5;300.9;991.2;0;28.3
23:26;0.0;0;NO;22.9;52.0;0.5;319.8;991.1;0;27.8
23:28;0.0;0;NO;23.0;52.1;0.5;332.4;991.1;0;30.5
23:30;0.0;0;NO;23.0;52.2;0.5;351.4;991.1;0;27.2
23:32;0.0;0;NO;22.9;52.3;0.5;361.9;991.1;0;27.9
23:34;0.0;0;NO;22.9;52.5;0.5;403.2;991.1;0;29.4
23:36;0.0;0;NO;23.0;52.5;0.5;409.9;991.0;0;27.6
23:38;0.0;0;NO;23.0;52.6;0.5;414.9;990.9;0;27.5
23:40;0.0;0;NO;23.0;52.7;0.5;425.2;990.8;0;28.9
23:42;0.0;0;NO;23.0;52.8;0.5;428.7;990.8;0;27.6
23:44;0.0;0;NO;23.0;52.8;0.5;441.0;990.8;0;29.7
23:46;0.0;0;NO;23.0;52.9;0.5;444.5;990.8;0;28.2
23:48;0.0;0;NO;23.0;53.0;0.5;446.3;990.8;0;27.8
23:50;0.0;0;NO;23.0;53.1;0.5;453.6;990.7;0;27.7
23:52;0.0;0;NO;23.0;53.1;0.5;460.9;990.7;0;27.7
23:54;0.0;0;NO;23.0;53.2;0.5;460.9;990.7;0;27.7
23:56;0.0;0;NO;23.0;53.2;0.5;464.6;990.7;0;28.2
23:58;0.0;0;NO;23.0;53.2;0.5;470.2;990.7;0;28.5
0:0;0.0;0;NO;23.0;53.3;0.5;473.9;990.7;0;28.3
0:2;0.0;0;NO;23.0;53.3;0.5;479.6;990.7;0;28.1
0:4;0.0;0;NO;23.0;53.4;0.5;483.4;990.6;0;28.8
0:6;0.0;0;NO;23.0;53.4;0.5;483.4;990.6;0;28.6
0:8;0.0;0;NO;23.0;53.4;0.5;485.3;990.5;0;27.7
0:10;0.0;0;NO;23.0;53.4;0.5;487.2;990.5;0;29.0
0:12;0.0;0;NO;23.0;53.5;0.5;493.0;990.6;0;27.9
0:14;0.0;0;NO;23.1;53.5;0.5;487.2;990.5;0;28.6
0:16;0.0;0;NO;23.1;53.5;0.5;498.9;990.6;0;27.8
0:18;0.0;0;NO;23.1;53.5;0.5;500.8;990.6;0;27.8
0:20;0.0;0;NO;23.1;53.5;0.5;500.8;990.7;0;27.9
0:22;0.0;0;NO;23.1;53.5;0.5;500.8;990.8;0;28.2
0:24;0.0;0;NO;23.1;53.5;0.5;506.8;990.8;0;30.6
0:26;0.0;0;NO;23.1;53.6;0.5;502.8;990.8;0;29.0
0:28;0.0;0;NO;23.1;53.6;0.5;502.8;990.8;0;28.9
0:30;0.0;0;NO;23.1;53.6;0.5;510.7;990.8;0;27.2
0:32;0.0;0;NO;23.1;53.6;0.5;512.7;990.7;0;27.7
0:34;0.0;0;NO;23.1;53.6;0.5;535.1;990.7;0;27.9
0:36;0.0;0;NO;23.1;53.6;0.5;547.7;990.7;0;27.4
0:38;0.0;0;NO;23.1;53.6;0.5;543.5;990.7;0;28.5
0:40;0.0;0;NO;23.2;53.7;0.5;543.5;990.8;0;28.1
0:42;0.0;0;NO;23.2;53.7;0.5;545.6;990.8;0;27.2
0:44;0.0;0;NO;23.2;53.7;0.5;545.6;990.8;0;28.4
0:46;0.0;0;NO;23.2;53.7;0.5;545.6;990.8;0;28.1
0:48;0.0;0;NO;23.2;53.7;0.5;543.5;990.8;0;28.2
0:50;0.0;0;NO;23.2;53.7;0.5;551.9;990.7;0;28.2
0:52;0.0;0;NO;23.2;53.7;0.5;549.8;990.7;0;29.6
0:54;0.0;0;NO;23.2;53.7;0.5;551.9;990.7;0;27.8
0:56;0.0;0;NO;23.2;53.7;0.5;560.5;990.7;0;28.1
0:58;0.0;0;NO;23.2;53.7;0.5;562.6;990.7;0;27.3
1:0;0.0;0;NO;23.3;53.7;0.5;560.5;990.6;0;27.5
1:2;0.0;0;NO;23.3;53.7;0.5;560.5;990.6;0;27.8
1:4;0.0;0;NO;23.3;53.7;0.5;554.0;990.6;0;28.4
1:6;0.0;0;NO;23.3;53.7;0.5;560.5;990.5;0;28.4
1:8;0.0;0;NO;23.3;53.7;0.5;564.8;990.5;0;27.5
1:10;0.0;0;NO;23.3;53.7;0.5;564.8;990.5;0;27.6
1:12;0.0;0;NO;23.3;53.7;0.5;562.6;990.5;0;27.9
1:14;0.0;0;NO;23.3;53.7;0.5;562.6;990.4;0;27.6
1:16;0.0;0;NO;23.4;53.7;0.5;569.1;990.4;0;27.9
1:18;0.0;0;NO;23.4;53.7;0.5;577.9;990.4;0;27.8
1:20;0.0;0;NO;23.4;53.7;0.5;593.5;990.4;0;28.4
1:22;0.0;0;NO;23.4;53.7;0.5;584.5;990.4;0;27.6
1:24;0.0;0;NO;23.4;53.7;0.5;582.3;990.3;0;28.1
1:26;0.0;0;NO;23.4;53.7;0.5;582.3;990.4;0;36.1
1:28;0.0;0;NO;23.4;53.7;0.5;577.9;990.4;0;28.5
1:30;0.0;0;NO;23.4;53.7;0.5;580.1;990.3;0;27.0
1:32;0.0;0;NO;23.4;53.7;0.5;582.3;990.3;0;29.3
1:34;0.0;0;NO;23.4;53.7;0.5;575.7;990.2;0;28.7
1:36;0.0;0;NO;23.4;53.7;0.5;584.5;990.2;0;27.5
1:38;0.0;0;NO;23.5;53.7;0.5;577.9;990.2;0;27.9
1:40;0.0;0;NO;23.5;53.7;0.5;580.1;990.1;0;28.4
1:42;0.0;0;NO;23.5;53.7;0.5;573.5;990.1;0;27.9
1:44;0.0;0;NO;23.5;53.6;0.5;577.9;990.1;0;27.8
1:46;0.0;0;NO;23.5;53.6;0.5;580.1;990.0;0;27.2
1:48;0.0;0;NO;23.5;53.6;0.5;586.7;990.0;0;28.9
1:50;0.0;0;NO;23.5;53.6;0.5;591.2;990.0;0;28.2
1:52;0.0;0;NO;23.6;53.6;0.5;582.3;990.0;0;27.6
1:54;0.0;0;NO;23.6;53.6;0.5;584.5;989.9;0;27.5
1:56;0.0;0;NO;23.6;53.6;0.5;584.5;989.9;0;29.7
1:58;0.0;0;NO;23.6;53.6;0.5;584.5;989.9;0;27.6
2:0;0.0;0;NO;23.6;53.6;0.5;580.1;989.8;0;27.9
2:2;0.0;0;NO;23.6;53.6;0.5;582.3;989.8;0;29.9
2:4;0.0;0;NO;23.6;53.5;0.5;580.1;989.9;0;26.9
2:6;0.0;0;NO;23.7;53.5;0.5;582.3;989.8;0;29.3
2:8;0.0;0;NO;23.7;53.5;0.5;580.1;989.8;0;31.0
2:10;0.0;0;NO;23.7;53.5;0.5;580.1;989.8;0;27.7
2:12;0.0;0;NO;23.7;53.5;0.5;582.3;989.7;0;27.2
2:14;0.0;0;NO;23.7;53.5;0.5;580.1;989.6;0;27.5
2:16;0.0;0;NO;23.7;53.4;0.5;580.1;989.6;0;27.7
2:18;0.0;0;NO;23.7;53.4;0.5;573.5;989.6;0;27.9
2:20;0.0;0;NO;23.8;53.4;0.5;577.9;989.6;0;27.8
2:22;0.0;0;NO;23.8;53.3;0.5;573.5;989.5;0;29.4
2:24;0.0;0;NO;23.8;53.3;0.5;580.1;989.5;0;28.2
2:26;0.0;0;NO;23.8;53.3;0.5;573.5;989.4;0;27.5
2:28;0.0;0;NO;23.8;53.3;0.5;571.3;989.4;0;28.6
